platform,listing_id,title,district,ward,address,price_vnd,house_type,area_m2,electric_price,water_price,wifi_price,other_utilities_price,parking_fee,air_conditioner,water_heater,refrigerator,washing_machine,elevator,balcony_window,pet_allowed,amenities_list,latitude,longitude,contact_phone,image_count,image_urls,listing_url
PhongTot.com,PT_3690,THT Land Trần Cung - Bắc Từ Liêm,Bắc Từ Liêm,Cổ Nhuế 1,"Phố Trần Cung, Quận Bắc Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,27.5,3600,26000,0,179000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,21.0534596,105.7848131,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3622313165643-38c65a790b1c2d6734ed25b889fb46bd-638992490796242884.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3622313189100-a80f1cfe637e0e9c06244ede51d05bc7-638992490802245802.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3622313191352-e075650318d19d1a0d11bafc6f7366bc-638992490807983020.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3622313195433-a4f9c237f57bde1b856447c244615f89-638992490814037751.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-bac-tu-liem/tht-land-tran-cung-bac-tu-liem-tn3690
PhongTot.com,PT_3689,THT Land Đồng Me - Nam Từ Liêm,Nam Từ Liêm,Mễ Trì,"Đường Đồng Me, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,35,4000,35000,0,50000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0101082,105.7785589,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4112245523745-6a06dc3b7cb02b1d542470bab6b55c2b-638992484968016603.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4112245781661-4aa34edda36e3e185595314aab67f70f-638992484973114762.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4112246108830-f89bafc37359502ad8e82949494e5e67-638992484978653146.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4112245781661-4aa34edda36e3e185595314aab67f70f-638992486403731079.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/tht-land-dong-me-nam-tu-liem-tn3689
PhongTot.com,PT_3686,THT Land Đại Linh - Nam Từ Liêm,Nam Từ Liêm,Đại Mỗ,"Đường Đại Linh, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,25,3500,35000,0,70000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.9956174,105.7740199,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3166115854564-0ce475e3deb2d442fdc2864e955168fb-638992462338103065.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3166115825008-35ca710417010de36b0b88815c97151f-638992462331466189.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3166115803725-194b64576ea911f8b3ead4f2993d2fb9-638992462328689439.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z3166115850526-773a42f3564951421a00262a680ad992-638992462337293913.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/tht-land-dai-linh-nam-tu-liem-tn3686
PhongTot.com,PT_3685,THT Land Phú Mỹ - Nam Từ Liêm,Nam Từ Liêm,Mỹ Đình 2,"Đường Phú Mỹ, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,31,4000,150000,0,200000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung; Khu sân thượng,21.0285887,105.7731309,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4317870690900-a72fce50beb4f572756d8f3a2df73af3-638992453019377309.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4317870691266-7499a1939f62c6789297bd479da23cbd-638992453026425380.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4317870693653-0112eebf6ed241dc219f318deee26754-638992453031644164.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z4317870693948-0a3904030a4da5cc31260011b1762ea7-638992453036595062.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/tht-land-phu-my-nam-tu-liem-tn3685
PhongTot.com,PT_3683,THT Land Mễ Trì Thượng - Nam Từ Liêm,Nam Từ Liêm,Mễ Trì,"Đường Mễ Trì Thượng, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,22.5,4000,35000,0,130000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,21.0084259,105.7771237,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/img-2759-638992348579645589.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/img-2758-638992348573006317.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/img-2760-638992348586052674.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/img-2763-638992348810071502.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/tht-land-me-tri-thuong-nam-tu-liem-tn3683
PhongTot.com,PT_3681,THT Land Mỹ Đình - Nam Từ Liêm,Nam Từ Liêm,Mỹ Đình 1,"đường Mỹ Đình, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,27.5,3800,35000,0,80000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0201412,105.7746217,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z2947645032204-2fe684eb6c91b64dbc1bfc25cbda9733-638992308450770253.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/z2947645036778-03033784136eb5c58dc8b8a63de5e318-638992308457286534.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/md-603-638992308695383000.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/20/md-603-2-638992308675571423.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/tht-land-my-dinh-nam-tu-liem-tn3681
PhongTot.com,PT_3608,THT Land 1 Vũ Tông Phan - Thanh Xuân,Thanh Xuân,Kim Giang,"Phố Vũ Tông Phan, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,45,3800,100000,0,80000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9847145,105.8166345,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2233607822450-f4a48825ea1cb312b550744055339961-638987283737344228.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2233607975056-e64fc74729139cacf449d9f6a923f4a7-638987283738597477.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2233608041754-b63b2640168b0fa8513b73488ff2108c-638987283739686220.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2233608103550-bacdd37e8522a9204492c31a8585a7b4-638987283740942515.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-1-vu-tong-phan-thanh-xuan-tn3608
PhongTot.com,PT_3625,THT Land Nguyễn Trãi - Thanh Xuân,Thanh Xuân,Hạ Đình,"Đường Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3800,30000,0,150000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,20.9935555,105.8086745,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z5311944162308-419144472a2427ecc631da412e112b2f-1-638989724219620740.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z5311944169831-36ee35c52f9cb5954ad17cd34d7952a6-1-638989724240170363.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z5311944162529-346eb320a58578a224dc55c6315a6068-1-638989724222100763.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z5311944162531-9513142026e59cbff64de7c6ac8e0c66-1-638989724228020946.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-nguyen-trai-thanh-xuan-tn3625
PhongTot.com,PT_3624,THT Land 1 Quan Nhân - Thanh Xuân,Thanh Xuân,Nhân Chính,"Phố Quan Nhân, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,100000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0048835,105.8112799,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z4427957301647-06f6cdef57a35eaaced32e2ee27c274c-638989717998919656.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z4427957313027-b06953aaae4c33352ca4613c525e7fac-638989718002807088.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z4427957317446-7f9322e8033b133a626d159f6bfba8cd-638989718007302072.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/17/z4427957339035-60de2ae819277d56831c70b3a825e23e-638989718012429036.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-1-quan-nhan-thanh-xuan-tn3624
PhongTot.com,PT_3618,THT Land 2 Khương Đình - Thanh Xuân,Thanh Xuân,Hạ Đình,"Đường Khương Đình, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3500,100000,0,200000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung,20.9917876,105.812587,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4353137880994-66562893149c35eb3f6594e65330b309-638987343622821389.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4353137889263-5885528fefd52ed04ceb19393c74e41a-638987343624066117.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4353137892544-7cd61368fa6bdb24a7bca46040913e81-638987343625150829.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4353137903166-87a3d6d625e4a848083467100ca9ed43-638987343626364728.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-2-khuong-dinh-thanh-xuan-tn3618
PhongTot.com,PT_3615,THT Land 1 Khương Đình - Thanh Xuân,Thanh Xuân,Hạ Đình,"Đường Khương Đình, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,35,3800,30000,0,150000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9917876,105.812587,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4364188886425-bf92423bfd994120dbaac7eabe678c3b-638987329759499073.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4364188907361-563d8212eece42f1ae7b0443b8c3c04b-638987329765236701.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4364188896882-f2428453ae629529a7c6c5172a47e72f-638987329761921675.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4364188898212-9c1d6d29a453ff20cd0ea92675220469-638987329762904795.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-1-khuong-dinh-thanh-xuan-tn3615
PhongTot.com,PT_3614,THT Land Khương Đình - Thanh Xuân,Thanh Xuân,Hạ Đình,"Đường Khương Đình, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3800,30000,0,150000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9917876,105.812587,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/20231031-153435-638987325534512645.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/20231031-153741-638987325588466939.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/20231031-153535-638987325562059505.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/20231031-153639-638987325575841820.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-khuong-dinh-thanh-xuan-tn3614
PhongTot.com,PT_3612,THT Land Trịnh Đình Cửu - Hoàng Mai,Hoàng Mai,Thịnh Liệt,"Đường Trịnh Đình Cửu, Quận Hoàng Mai, Hà Nội",0,Phòng trọ / Căn hộ,35,3800,100000,0,100000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.9765697,105.832837,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3653342879910-bcdaa7d3b951e006722df4e8bad77266-638987297149462764.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3653342884658-c8921189da496d1574fb7d65efddff73-638987297156163150.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3653342888695-8a53eaa3e27129a678342a9f7ced67ec-638987297169848887.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3653342891369-75ae2539b52613ab3d1fdffd74be58a3-638987297176801333.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-hoang-mai/tht-land-trinh-dinh-cuu-hoang-mai-tn3612
PhongTot.com,PT_3611,THT Land Nhân Hòa - Thanh Xuân,Thanh Xuân,Thanh Xuân Trung,"Phố Nhân Hòa, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,30,3800,30000,0,120000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,21.0022393,105.8087231,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4257627231115-d195734c0a2cecceea253dc43a294eed-638987292614207653.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4257627234268-32a3f6668e16af071637d4556cd62bca-638987292619582287.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4257627234329-055ca64d322a30a431f8413bf4defd30-638987292625345552.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z4257627234330-cda7601026a8c210e30d9ba62ef0ad6d-638987292631889841.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-nhan-hoa-thanh-xuan-tn3611
PhongTot.com,PT_3610,THT Land 1 Kim Giang - Hoàng Mai,Hoàng Mai,Đại Kim,"Đường Kim Giang, Quận Hoàng Mai, Hà Nội",0,Phòng trọ / Căn hộ,38,3800,30000,0,150000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,20.9660695,105.8208457,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3830977179712-5ad5a62567b38f6200932db3e9dbc9b0-638987288794756314.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3830977198830-a69def0377faf0edc8bceec5e1c3729c-638987288800927877.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3830977232005-a01eaabe14dfecf069ca2e958eeaf6ea-638987288807520935.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z3830977252932-77afde3e91788192e49411ad220308b8-638987288814301203.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-hoang-mai/tht-land-1-kim-giang-hoang-mai-tn3610
PhongTot.com,PT_3607,THT Land Vũ Tông Phan - Thanh Xuân,Thanh Xuân,Kim Giang,"Phố Vũ Tông Phan, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,45,3800,100000,0,120000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,20.9844075,105.8162905,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2898099131645-d38588053965a6be1d5f0eb673407296-638987281314472665.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2898099126588-cb3614d4d880960d925da7178052b8f2-638987281307420261.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2898099078921-2052917afa3b0e88f9d13dfe1a3e206e-638987281289187652.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/14/z2898099118846-8f504d146c578d9bf6ee73bc8d49b93b-638987281303728104.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-vu-tong-phan-thanh-xuan-tn3607
PhongTot.com,PT_3592,THT Land Khương Hạ - Thanh Xuân,Thanh Xuân,Khương Đình,"Phố Khương Hạ, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3800,30000,0,150000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9920245,105.8161025,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4129789042778-f2680538c3471091890a3f05e37ffba1-638986503007316958.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4129788981467-f913c03a3cf1c6be37f59090aa41b4be-638986502989114502.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4129789210265-62865f87203f2b2c39e69bb635d92db0-638986503027163073.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4129799520677-3f6dfdedb382ba3844550689b17c84d1-638986503713269865.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-khuong-ha-thanh-xuan-tn3592
PhongTot.com,PT_3590,THT Land Khúc Thừa Dụ - Cầu Giấy,Cầu Giấy,Dịch Vọng,"Phố Khúc Thừa Dụ, Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,32.5,3800,30000,0,500000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Khu sấy chung; Vệ sinh chung,21.0344669,105.7931948,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4373624698830-511d82e52700f761b341a19d96058cc8-638986486876583519.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4373624859813-364fd02cb2645c6856be70bad8d950c9-638986486896034378.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4373626219955-92ca94ab9d749933e26535d119f6432e-638986487444885932.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4373626248204-9acbf2261c869b56fc8786c35c0796e4-638986487450834722.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/tht-land-khuc-thua-du-cau-giay-tn3590
PhongTot.com,PT_3588,THT Land Tô Vĩnh Diện - Thanh Xuân,Thanh Xuân,Khương Trung,"Đường Tô Vĩnh Diện, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3600,25000,0,20000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung,20.9985735,105.8198737,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4391664373596-26b5f765bd9b5d4e84c49c13fc037de8-638986479002020343.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4391664361863-98ddf1c953d4c9c5c9dcb72c727a19c8-638986478999764233.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4391664372443-f0d0f379421409041860241cca594654-638986479000959047.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/z4391665267824-2b6303f5c1847dd0c5bb391e8c666812-638986479003925536.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-to-vinh-dien-thanh-xuan-tn3588
PhongTot.com,PT_3585,THT Land Kim Giang - Thanh Xuân,Thanh Xuân,Kim Giang,"Đường Kim Giang, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,30,3800,30000,0,300000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9839688,105.814771,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2291-638986456907614899.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2292-638986456913177058.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2293-638986456918373274.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2294-638986456923347865.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/tht-land-kim-giang-thanh-xuan-tn3585
PhongTot.com,PT_3583,THT Land 1 Kim Giang - Thanh Xuân,Hoàng Mai,Định Công,"Đường Kim Giang, Quận Hoàng Mai, Hà Nội",0,Phòng trọ / Căn hộ,20,3800,30000,0,300000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,20.9772815,105.8207401,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2343-638986444009630267.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2344-638986444012731082.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2346-638986444015261106.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/13/img-2347-638986444017911137.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-hoang-mai/tht-land-1-kim-giang-thanh-xuan-tn3583
PhongTot.com,PT_3566,B1House Hoàng Hoa Thám - Tây Hồ,Tây Hồ,Thụy Khuê,"Đường Hoàng Hoa Thám, Quận Tây Hồ, Hà Nội",0,Phòng trọ / Căn hộ,40,4000,35000,0,200000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.039327,105.8247224,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216440825730-25c287d0397f0d4d2bf72e7c2c55af72-638985619476538809.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216440837137-bebee525e62ba11d85cbfe8099b5eb86-638985619478284269.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216440846538-1350586585c844aebd870a5797626abc-638985619479918082.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216440855066-75b46a6d2ca6b0203fa361dbcfe33c97-638985619481479842.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-tay-ho/b1house-hoang-hoa-tham-tay-ho-tn3566
PhongTot.com,PT_3565,B1House Cầu Giấy - Cầu Giấy,Cầu Giấy,Quan Hoa,"Đường Cầu Giấy, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,30,4000,35000,0,200000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0292237,105.8042057,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216377554725-ddc4a469bbda1c19bae3a6ea2d7ed792-638985609378692584.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216377535539-12d28037610bccc2f380e343b95091d8-638985609359731839.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216377536649-903cbabdff458e7559442797cb0d3dae-638985609365697395.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216377528789-5fc7135688b91b85bd290d55623fb1cf-638985609353391486.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/b1house-cau-giay-cau-giay-tn3565
PhongTot.com,PT_3563,B1House Văn Hương - Đống Đa,Đống Đa,Văn Chương,"Đường Văn Hương, Quận Đống Đa, Hà Nội",0,Phòng trọ / Căn hộ,20,4000,35000,0,200000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0240222,105.8315869,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216309272081-1da15f5ebdf179ba538cf7a4c8704207-638985599452716254.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216309287861-687b408d5e626a8796d8a95b0fda366b-638985599454922519.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216309285607-030823ab674996a980332fde7fcd6914-638985599453955517.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/12/z7216310344692-f3555b50992c866f7c3b9bc4870c59c6-638985599374133212.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-dong-da/b1house-van-huong-dong-da-tn3563
PhongTot.com,PT_3470,Vinhomes Times City,Hai Bà Trưng,Vĩnh Tuy,"Đường Minh Khai, Quận Hai Bà Trưng, Hà Nội",0,Phòng trọ / Căn hộ,81.5,4000,100000,0,500000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Bảo vệ 24/7; Thiết bị báo cháy; Thang bộ thoát hiểm bên ngoài; Khu cầu thang chung; Khu để xe; Lễ tân; Thang máy; Vệ sinh chung; Khu sân thượng; Dịch vụ sửa chữa; Bể bơi chung,20.9975141,105.8648328,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/05/hinh-anh-times-city-hanoi-chia-khoa-mo-ra-cuoc-song-thoi-thuong-so-1-1633941841-638979315353725049.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/05/20250520154707-5b61-wm-photoroom-638979318466535738.png | https://cdn.phongtot.com/store/phongtot/images/2025/11/05/20250520154707-2e4e-wm-photoroom-638979318469902433.png | https://cdn.phongtot.com/store/phongtot/images/2025/11/05/20250520154707-379d-wm-photoroom-638979318464925419.png,https://phongtot.com/cho-thue-phong-tro-hn/quan-hai-ba-trung/vinhomes-times-city-tn3470
